Rang,Nom,Total,Rank,Name,Anzahl,Posto,Nome,Totale
1,Müller,2240,1,Müller,2240,1,Müller,2240
2,Meier,1503,2,Meier,1503,2,Meier,1503
3,Schneider,1281,3,Schneider,1281,3,Schneider,1281
4,Meyer,1173,4,Meyer,1173,4,Meyer,1173
5,Schaub,1041,5,Schaub,1041,5,Schaub,1041
6,Weber,1017,6,Weber,1017,6,Weber,1017
7,Schweizer,837,7,Schweizer,837,7,Schweizer,837
8,Thommen,836,8,Thommen,836,8,Thommen,836
9,Schmid,798,9,Schmid,798,9,Schmid,798
10,Buser,783,10,Buser,783,10,Buser,783
11,Gysin,674,11,Gysin,674,11,Gysin,674
12,Steiner,660,12,Steiner,660,12,Steiner,660
13,Graf,640,13,Graf,640,13,Graf,640
13,Keller,640,13,Keller,640,13,Keller,640
15,Roth,607,15,Roth,607,15,Roth,607
16,Frey,582,16,Frey,582,16,Frey,582
16,Wyss,582,16,Wyss,582,16,Wyss,582
18,Fischer,569,18,Fischer,569,18,Fischer,569
19,Brunner,561,19,Brunner,561,19,Brunner,561
19,Huber,561,19,Huber,561,19,Huber,561
21,Bürgin,558,21,Bürgin,558,21,Bürgin,558
22,Sutter,556,22,Sutter,556,22,Sutter,556
23,Baumann,550,23,Baumann,550,23,Baumann,550
23,Rudin,550,23,Rudin,550,23,Rudin,550
25,Gerber,531,25,Gerber,531,25,Gerber,531
26,Borer,523,26,Borer,523,26,Borer,523
27,Studer,506,27,Studer,506,27,Studer,506
28,Moser,499,28,Moser,499,28,Moser,499
29,Degen,492,29,Degen,492,29,Degen,492
29,Wagner,492,29,Wagner,492,29,Wagner,492
31,Vogt,491,31,Vogt,491,31,Vogt,491
32,Hofer,484,32,Hofer,484,32,Hofer,484
33,Kunz,468,33,Kunz,468,33,Kunz,468
34,Kaufmann,462,34,Kaufmann,462,34,Kaufmann,462
35,Imhof,461,35,Imhof,461,35,Imhof,461
35,Zimmermann,461,35,Zimmermann,461,35,Zimmermann,461
37,Martin,460,37,Martin,460,37,Martin,460
38,Schaffner,452,38,Schaffner,452,38,Schaffner,452
39,Berger,449,39,Berger,449,39,Berger,449
40,Schmidlin,438,40,Schmidlin,438,40,Schmidlin,438
41,Grieder,437,41,Grieder,437,41,Grieder,437
42,Tschopp,433,42,Tschopp,433,42,Tschopp,433
43,Hänggi,429,43,Hänggi,429,43,Hänggi,429
44,Suter,426,44,Suter,426,44,Suter,426
45,Frei,423,45,Frei,423,45,Frei,423
46,Baumgartner,417,46,Baumgartner,417,46,Baumgartner,417
47,Widmer,395,47,Widmer,395,47,Widmer,395
48,Wenger,373,48,Wenger,373,48,Wenger,373
49,Wüthrich,366,49,Wüthrich,366,49,Wüthrich,366
50,Saladin,363,50,Saladin,363,50,Saladin,363
51,Bader,340,51,Bader,340,51,Bader,340
51,Leuenberger,340,51,Leuenberger,340,51,Leuenberger,340
53,Lüthi,331,53,Lüthi,331,53,Lüthi,331
54,Gasser,328,54,Gasser,328,54,Gasser,328
55,Schmutz,327,55,Schmutz,327,55,Schmutz,327
56,Hartmann,326,56,Hartmann,326,56,Hartmann,326
57,Stalder,324,57,Stalder,324,57,Stalder,324
58,Wirz,321,58,Wirz,321,58,Wirz,321
59,Mangold,319,59,Mangold,319,59,Mangold,319
60,Tschudin,315,60,Tschudin,315,60,Tschudin,315
61,Buess,312,61,Buess,312,61,Buess,312
62,Senn,310,62,Senn,310,62,Senn,310
63,Yildiz,304,63,Yildiz,304,63,Yildiz,304
64,Kohler,300,64,Kohler,300,64,Kohler,300
65,Bachmann,296,65,Bachmann,296,65,Bachmann,296
66,Gisin,295,66,Gisin,295,66,Gisin,295
66,Vogel,295,66,Vogel,295,66,Vogel,295
68,Gschwind,292,68,Gschwind,292,68,Gschwind,292
69,Häring,291,69,Häring,291,69,Häring,291
70,Strub,286,70,Strub,286,70,Strub,286
71,Christen,285,71,Christen,285,71,Christen,285
72,Plattner,284,72,Plattner,284,72,Plattner,284
73,Marti,282,73,Marti,282,73,Marti,282
74,Thüring,278,74,Thüring,278,74,Thüring,278
75,Hess,271,75,Hess,271,75,Hess,271
76,Kaya,269,76,Kaya,269,76,Kaya,269
77,Kaiser,268,77,Kaiser,268,77,Kaiser,268
78,Weiss,267,78,Weiss,267,78,Weiss,267
79,Tanner,266,79,Tanner,266,79,Tanner,266
80,Maurer,265,80,Maurer,265,80,Maurer,265
80,Schäfer,265,80,Schäfer,265,80,Schäfer,265
82,Bucher,264,82,Bucher,264,82,Bucher,264
82,Bühler,264,82,Bühler,264,82,Bühler,264
82,Demir,264,82,Demir,264,82,Demir,264
85,Hunziker,263,85,Hunziker,263,85,Hunziker,263
86,Stöckli,261,86,Stöckli,261,86,Stöckli,261
87,Flückiger,260,87,Flückiger,260,87,Flückiger,260
87,Jermann,260,87,Jermann,260,87,Jermann,260
87,Peter,260,87,Peter,260,87,Peter,260
87,Stöcklin,260,87,Stöcklin,260,87,Stöcklin,260
91,Schmidt,256,91,Schmidt,256,91,Schmidt,256
92,Seiler,250,92,Seiler,250,92,Seiler,250
93,Stebler,249,93,Stebler,249,93,Stebler,249
94,Scherrer,248,94,Scherrer,248,94,Scherrer,248
95,Gass,244,95,Gass,244,95,Gass,244
96,Scheidegger,243,96,Scheidegger,243,96,Scheidegger,243
97,Rickenbacher,242,97,Rickenbacher,242,97,Rickenbacher,242
98,Mohler,241,98,Mohler,241,98,Mohler,241
99,Hug,240,99,Hug,240,99,Hug,240
99,Lehmann,240,99,Lehmann,240,99,Lehmann,240
