Rang,Prénom,Total,Rank,Vorname,Anzahl,Posto,Nome,Totale,Canton,key_cant,canton,kanton,cantone
1,Leonardo,36,1,Leonardo,36,1,Leonardo,36,Ticino,Ticino,Tessin,Tessin,Ticino
2,Noah,27,2,Noah,27,2,Noah,27,Ticino,Ticino,Tessin,Tessin,Ticino
3,Enea,25,3,Enea,25,3,Enea,25,Ticino,Ticino,Tessin,Tessin,Ticino
4,Liam,22,4,Liam,22,4,Liam,22,Ticino,Ticino,Tessin,Tessin,Ticino
5,Matteo,17,5,Matteo,17,5,Matteo,17,Ticino,Ticino,Tessin,Tessin,Ticino
5,Edoardo,17,5,Edoardo,17,5,Edoardo,17,Ticino,Ticino,Tessin,Tessin,Ticino
7,Elia,15,7,Elia,15,7,Elia,15,Ticino,Ticino,Tessin,Tessin,Ticino
8,Nathan,14,8,Nathan,14,8,Nathan,14,Ticino,Ticino,Tessin,Tessin,Ticino
8,Lorenzo,14,8,Lorenzo,14,8,Lorenzo,14,Ticino,Ticino,Tessin,Tessin,Ticino
8,Tommaso,14,8,Tommaso,14,8,Tommaso,14,Ticino,Ticino,Tessin,Tessin,Ticino
8,Riccardo,14,8,Riccardo,14,8,Riccardo,14,Ticino,Ticino,Tessin,Tessin,Ticino
12,Ethan,13,12,Ethan,13,12,Ethan,13,Ticino,Ticino,Tessin,Tessin,Ticino
13,Leo,12,13,Leo,12,13,Leo,12,Ticino,Ticino,Tessin,Tessin,Ticino
13,Alessandro,12,13,Alessandro,12,13,Alessandro,12,Ticino,Ticino,Tessin,Tessin,Ticino
13,Zeno,12,13,Zeno,12,13,Zeno,12,Ticino,Ticino,Tessin,Tessin,Ticino
16,Mattia,11,16,Mattia,11,16,Mattia,11,Ticino,Ticino,Tessin,Tessin,Ticino
16,Gabriele,11,16,Gabriele,11,16,Gabriele,11,Ticino,Ticino,Tessin,Tessin,Ticino
16,Gioele,11,16,Gioele,11,16,Gioele,11,Ticino,Ticino,Tessin,Tessin,Ticino
