Rang,Prénom,Total,Rank,Vorname,Anzahl,Posto,Nome,Totale,Canton,key_cant,canton,kanton,cantone
1,Sofia,77,1,Sofia,77,1,Sofia,77,Zürich,Zürich,Zurich,Zürich,Zurigo
2,Emilia,72,2,Emilia,72,2,Emilia,72,Zürich,Zürich,Zurich,Zürich,Zurigo
3,Emma,66,3,Emma,66,3,Emma,66,Zürich,Zürich,Zurich,Zürich,Zurigo
4,Mia,65,4,Mia,65,4,Mia,65,Zürich,Zürich,Zurich,Zürich,Zurigo
5,Olivia,62,5,Olivia,62,5,Olivia,62,Zürich,Zürich,Zurich,Zürich,Zurigo
6,Sophia,53,6,Sophia,53,6,Sophia,53,Zürich,Zürich,Zurich,Zürich,Zurigo
7,Ella,52,7,Ella,52,7,Ella,52,Zürich,Zürich,Zurich,Zürich,Zurigo
8,Mila,51,8,Mila,51,8,Mila,51,Zürich,Zürich,Zurich,Zürich,Zurigo
9,Elena,49,9,Elena,49,9,Elena,49,Zürich,Zürich,Zurich,Zürich,Zurigo
10,Nora,48,10,Nora,48,10,Nora,48,Zürich,Zürich,Zurich,Zürich,Zurigo
11,Lia,47,11,Lia,47,11,Lia,47,Zürich,Zürich,Zurich,Zürich,Zurigo
12,Valentina,45,12,Valentina,45,12,Valentina,45,Zürich,Zürich,Zurich,Zürich,Zurigo
12,Leonie,45,12,Leonie,45,12,Leonie,45,Zürich,Zürich,Zurich,Zürich,Zurigo
14,Lina,44,14,Lina,44,14,Lina,44,Zürich,Zürich,Zurich,Zürich,Zurigo
15,Malea,41,15,Malea,41,15,Malea,41,Zürich,Zürich,Zurich,Zürich,Zurigo
15,Aurora,41,15,Aurora,41,15,Aurora,41,Zürich,Zürich,Zurich,Zürich,Zurigo
17,Anna,40,17,Anna,40,17,Anna,40,Zürich,Zürich,Zurich,Zürich,Zurigo
17,Amelia,40,17,Amelia,40,17,Amelia,40,Zürich,Zürich,Zurich,Zürich,Zurigo
19,Lara,38,19,Lara,38,19,Lara,38,Zürich,Zürich,Zurich,Zürich,Zurigo
20,Elina,37,20,Elina,37,20,Elina,37,Zürich,Zürich,Zurich,Zürich,Zurigo
21,Lea,36,21,Lea,36,21,Lea,36,Zürich,Zürich,Zurich,Zürich,Zurigo
22,Yara,35,22,Yara,35,22,Yara,35,Zürich,Zürich,Zurich,Zürich,Zurigo
22,Alina,35,22,Alina,35,22,Alina,35,Zürich,Zürich,Zurich,Zürich,Zurigo
22,Laura,35,22,Laura,35,22,Laura,35,Zürich,Zürich,Zurich,Zürich,Zurigo
25,Lena,34,25,Lena,34,25,Lena,34,Zürich,Zürich,Zurich,Zürich,Zurigo
26,Nina,33,26,Nina,33,26,Nina,33,Zürich,Zürich,Zurich,Zürich,Zurigo
26,Chiara,33,26,Chiara,33,26,Chiara,33,Zürich,Zürich,Zurich,Zürich,Zurigo
26,Emily,33,26,Emily,33,26,Emily,33,Zürich,Zürich,Zurich,Zürich,Zurigo
26,Sophie,33,26,Sophie,33,26,Sophie,33,Zürich,Zürich,Zurich,Zürich,Zurigo
26,Dua,33,26,Dua,33,26,Dua,33,Zürich,Zürich,Zurich,Zürich,Zurigo
31,Juna,32,31,Juna,32,31,Juna,32,Zürich,Zürich,Zurich,Zürich,Zurigo
32,Elin,30,32,Elin,30,32,Elin,30,Zürich,Zürich,Zurich,Zürich,Zurigo
32,Sara,30,32,Sara,30,32,Sara,30,Zürich,Zürich,Zurich,Zürich,Zurigo
32,Zoe,30,32,Zoe,30,32,Zoe,30,Zürich,Zürich,Zurich,Zürich,Zurigo
35,Luna,29,35,Luna,29,35,Luna,29,Zürich,Zürich,Zurich,Zürich,Zurigo
35,Mira,29,35,Mira,29,35,Mira,29,Zürich,Zürich,Zurich,Zürich,Zurigo
37,Elea,28,37,Elea,28,37,Elea,28,Zürich,Zürich,Zurich,Zürich,Zurigo
38,Alice,27,38,Alice,27,38,Alice,27,Zürich,Zürich,Zurich,Zürich,Zurigo
38,Giulia,27,38,Giulia,27,38,Giulia,27,Zürich,Zürich,Zurich,Zürich,Zurigo
38,Livia,27,38,Livia,27,38,Livia,27,Zürich,Zürich,Zurich,Zürich,Zurigo
38,Hana,27,38,Hana,27,38,Hana,27,Zürich,Zürich,Zurich,Zürich,Zurigo
42,Julia,26,42,Julia,26,42,Julia,26,Zürich,Zürich,Zurich,Zürich,Zurigo
42,Luana,26,42,Luana,26,42,Luana,26,Zürich,Zürich,Zurich,Zürich,Zurigo
42,Hanna,26,42,Hanna,26,42,Hanna,26,Zürich,Zürich,Zurich,Zürich,Zurigo
45,Yuna,25,45,Yuna,25,45,Yuna,25,Zürich,Zürich,Zurich,Zürich,Zurigo
45,Clara,25,45,Clara,25,45,Clara,25,Zürich,Zürich,Zurich,Zürich,Zurigo
45,Noemi,25,45,Noemi,25,45,Noemi,25,Zürich,Zürich,Zurich,Zürich,Zurigo
48,Lou,24,48,Lou,24,48,Lou,24,Zürich,Zürich,Zurich,Zürich,Zurigo
48,Victoria,24,48,Victoria,24,48,Victoria,24,Zürich,Zürich,Zurich,Zürich,Zurigo
50,Zoé,23,50,Zoé,23,50,Zoé,23,Zürich,Zürich,Zurich,Zürich,Zurigo
50,Mara,23,50,Mara,23,50,Mara,23,Zürich,Zürich,Zurich,Zürich,Zurigo
50,Ronja,23,50,Ronja,23,50,Ronja,23,Zürich,Zürich,Zurich,Zürich,Zurigo
50,Amelie,23,50,Amelie,23,50,Amelie,23,Zürich,Zürich,Zurich,Zürich,Zurigo
50,Amira,23,50,Amira,23,50,Amira,23,Zürich,Zürich,Zurich,Zürich,Zurigo
55,Maria,22,55,Maria,22,55,Maria,22,Zürich,Zürich,Zurich,Zürich,Zurigo
55,Ayla,22,55,Ayla,22,55,Ayla,22,Zürich,Zürich,Zurich,Zürich,Zurigo
55,Malia,22,55,Malia,22,55,Malia,22,Zürich,Zürich,Zurich,Zürich,Zurigo
55,Ava,22,55,Ava,22,55,Ava,22,Zürich,Zürich,Zurich,Zürich,Zurigo
55,Alea,22,55,Alea,22,55,Alea,22,Zürich,Zürich,Zurich,Zürich,Zurigo
55,Amélie,22,55,Amélie,22,55,Amélie,22,Zürich,Zürich,Zurich,Zürich,Zurigo
55,Ellie,22,55,Ellie,22,55,Ellie,22,Zürich,Zürich,Zurich,Zürich,Zurigo
55,Paula,22,55,Paula,22,55,Paula,22,Zürich,Zürich,Zurich,Zürich,Zurigo
63,Maya,21,63,Maya,21,63,Maya,21,Zürich,Zürich,Zurich,Zürich,Zurigo
64,Eva,20,64,Eva,20,64,Eva,20,Zürich,Zürich,Zurich,Zürich,Zurigo
64,Alma,20,64,Alma,20,64,Alma,20,Zürich,Zürich,Zurich,Zürich,Zurigo
64,Lynn,20,64,Lynn,20,64,Lynn,20,Zürich,Zürich,Zurich,Zürich,Zurigo
64,Ida,20,64,Ida,20,64,Ida,20,Zürich,Zürich,Zurich,Zürich,Zurigo
64,Jara,20,64,Jara,20,64,Jara,20,Zürich,Zürich,Zurich,Zürich,Zurigo
64,Carla,20,64,Carla,20,64,Carla,20,Zürich,Zürich,Zurich,Zürich,Zurigo
70,Elisa,19,70,Elisa,19,70,Elisa,19,Zürich,Zürich,Zurich,Zürich,Zurigo
70,Luisa,19,70,Luisa,19,70,Luisa,19,Zürich,Zürich,Zurich,Zürich,Zurigo
70,Fiona,19,70,Fiona,19,70,Fiona,19,Zürich,Zürich,Zurich,Zürich,Zurigo
70,Aria,19,70,Aria,19,70,Aria,19,Zürich,Zürich,Zurich,Zürich,Zurigo
70,Stella,19,70,Stella,19,70,Stella,19,Zürich,Zürich,Zurich,Zürich,Zurigo
70,Aurelia,19,70,Aurelia,19,70,Aurelia,19,Zürich,Zürich,Zurich,Zürich,Zurigo
70,Valeria,19,70,Valeria,19,70,Valeria,19,Zürich,Zürich,Zurich,Zürich,Zurigo
77,Liana,18,77,Liana,18,77,Liana,18,Zürich,Zürich,Zurich,Zürich,Zurigo
77,Leana,18,77,Leana,18,77,Leana,18,Zürich,Zürich,Zurich,Zürich,Zurigo
77,Noelia,18,77,Noelia,18,77,Noelia,18,Zürich,Zürich,Zurich,Zürich,Zurigo
77,Isabella,18,77,Isabella,18,77,Isabella,18,Zürich,Zürich,Zurich,Zürich,Zurigo
81,Naomi,17,81,Naomi,17,81,Naomi,17,Zürich,Zürich,Zurich,Zürich,Zurigo
81,Lorena,17,81,Lorena,17,81,Lorena,17,Zürich,Zürich,Zurich,Zürich,Zurigo
81,Amalia,17,81,Amalia,17,81,Amalia,17,Zürich,Zürich,Zurich,Zürich,Zurigo
81,Lily,17,81,Lily,17,81,Lily,17,Zürich,Zürich,Zurich,Zürich,Zurigo
81,Helena,17,81,Helena,17,81,Helena,17,Zürich,Zürich,Zurich,Zürich,Zurigo
81,Isabel,17,81,Isabel,17,81,Isabel,17,Zürich,Zürich,Zurich,Zürich,Zurigo
87,Melina,16,87,Melina,16,87,Melina,16,Zürich,Zürich,Zurich,Zürich,Zurigo
87,Diana,16,87,Diana,16,87,Diana,16,Zürich,Zürich,Zurich,Zürich,Zurigo
87,Amaya,16,87,Amaya,16,87,Amaya,16,Zürich,Zürich,Zurich,Zürich,Zurigo
87,Romy,16,87,Romy,16,87,Romy,16,Zürich,Zürich,Zurich,Zürich,Zurigo
87,Anouk,16,87,Anouk,16,87,Anouk,16,Zürich,Zürich,Zurich,Zürich,Zurigo
87,Linda,16,87,Linda,16,87,Linda,16,Zürich,Zürich,Zurich,Zürich,Zurigo
93,Jana,15,93,Jana,15,93,Jana,15,Zürich,Zürich,Zurich,Zürich,Zurigo
93,Alicia,15,93,Alicia,15,93,Alicia,15,Zürich,Zürich,Zurich,Zürich,Zurigo
93,Liv,15,93,Liv,15,93,Liv,15,Zürich,Zürich,Zurich,Zürich,Zurigo
93,Eliana,15,93,Eliana,15,93,Eliana,15,Zürich,Zürich,Zurich,Zürich,Zurigo
93,Ela,15,93,Ela,15,93,Ela,15,Zürich,Zürich,Zurich,Zürich,Zurigo
98,Charlotte,14,98,Charlotte,14,98,Charlotte,14,Zürich,Zürich,Zurich,Zürich,Zurigo
98,Aline,14,98,Aline,14,98,Aline,14,Zürich,Zürich,Zurich,Zürich,Zurigo
98,Klea,14,98,Klea,14,98,Klea,14,Zürich,Zürich,Zurich,Zürich,Zurigo
