Rang,Prénom,Total,Rank,Vorname,Anzahl,Posto,Nome,Totale,Canton,key_cant,canton,kanton,cantone
1,Leano,20,1,Leano,20,1,Leano,20,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
2,Mauro,13,2,Mauro,13,2,Mauro,13,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
3,Nino,12,3,Nino,12,3,Nino,12,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
4,Liam,11,4,Liam,11,4,Liam,11,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
5,Noah,10,5,Noah,10,5,Noah,10,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
5,Elias,10,5,Elias,10,5,Elias,10,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
5,Mattia,10,5,Mattia,10,5,Mattia,10,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
8,Luca,9,8,Luca,9,8,Luca,9,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
8,Enea,9,8,Enea,9,8,Enea,9,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
8,Laurin,9,8,Laurin,9,8,Laurin,9,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
11,Matteo,8,11,Matteo,8,11,Matteo,8,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
11,Lio,8,11,Lio,8,11,Lio,8,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
11,Livio,8,11,Livio,8,11,Livio,8,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
11,Fabio,8,11,Fabio,8,11,Fabio,8,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
11,Gian,8,11,Gian,8,11,Gian,8,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
16,Andri,7,16,Andri,7,16,Andri,7,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
17,Leo,6,17,Leo,6,17,Leo,6,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
17,Ben,6,17,Ben,6,17,Ben,6,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
17,Levi,6,17,Levi,6,17,Levi,6,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
17,Valentin,6,17,Valentin,6,17,Valentin,6,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
17,Valerio,6,17,Valerio,6,17,Valerio,6,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
17,Maurin,6,17,Maurin,6,17,Maurin,6,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
23,Leon,5,23,Leon,5,23,Leon,5,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
23,Theo,5,23,Theo,5,23,Theo,5,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
23,Lian,5,23,Lian,5,23,Lian,5,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
23,Oliver,5,23,Oliver,5,23,Oliver,5,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
23,Enzo,5,23,Enzo,5,23,Enzo,5,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
23,Robin,5,23,Robin,5,23,Robin,5,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
23,Lino,5,23,Lino,5,23,Lino,5,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
23,Jaro,5,23,Jaro,5,23,Jaro,5,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
31,Aaron,4,31,Aaron,4,31,Aaron,4,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
31,Nico,4,31,Nico,4,31,Nico,4,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
31,Leandro,4,31,Leandro,4,31,Leandro,4,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
31,Finn,4,31,Finn,4,31,Finn,4,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
31,Jonas,4,31,Jonas,4,31,Jonas,4,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
31,Loris,4,31,Loris,4,31,Loris,4,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
31,Aurelio,4,31,Aurelio,4,31,Aurelio,4,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
31,Ennio,4,31,Ennio,4,31,Ennio,4,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
31,Carlo,4,31,Carlo,4,31,Carlo,4,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
31,Lourenço,4,31,Lourenço,4,31,Lourenço,4,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
31,Matthias,4,31,Matthias,4,31,Matthias,4,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
31,Flurin,4,31,Flurin,4,31,Flurin,4,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
31,Nevin,4,31,Nevin,4,31,Nevin,4,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
44,Malik,3,44,Malik,3,44,Malik,3,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
44,Mateo,3,44,Mateo,3,44,Mateo,3,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
44,Diego,3,44,Diego,3,44,Diego,3,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
44,Julian,3,44,Julian,3,44,Julian,3,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
44,Noé,3,44,Noé,3,44,Noé,3,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
44,Emil,3,44,Emil,3,44,Emil,3,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
44,Nael,3,44,Nael,3,44,Nael,3,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
44,Lucas,3,44,Lucas,3,44,Lucas,3,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
44,Rafael,3,44,Rafael,3,44,Rafael,3,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
44,Alessio,3,44,Alessio,3,44,Alessio,3,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
44,Felix,3,44,Felix,3,44,Felix,3,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
44,Nelio,3,44,Nelio,3,44,Nelio,3,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
44,Nevio,3,44,Nevio,3,44,Nevio,3,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
44,Adrian,3,44,Adrian,3,44,Adrian,3,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
44,Andrin,3,44,Andrin,3,44,Andrin,3,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
44,Noel,3,44,Noel,3,44,Noel,3,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
44,Aron,3,44,Aron,3,44,Aron,3,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
44,Lars,3,44,Lars,3,44,Lars,3,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
44,Jan,3,44,Jan,3,44,Jan,3,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
44,Gino,3,44,Gino,3,44,Gino,3,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
44,Miro,3,44,Miro,3,44,Miro,3,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
44,Henri,3,44,Henri,3,44,Henri,3,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
44,Moritz,3,44,Moritz,3,44,Moritz,3,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
44,Nando,3,44,Nando,3,44,Nando,3,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
44,Eliano,3,44,Eliano,3,44,Eliano,3,Graubünden / Grigioni / Grischun,Graubünden,Grisons,Graubünden,Grigioni
