Rang,Prénom,Total,Rank,Vorname,Anzahl,Posto,Nome,Totale,Canton,key_cant,canton,kanton,cantone
1,Emma,25,1,Emma,25,1,Emma,25,Ticino,Ticino,Tessin,Tessin,Ticino
2,Aurora,24,2,Aurora,24,2,Aurora,24,Ticino,Ticino,Tessin,Tessin,Ticino
3,Sofia,19,3,Sofia,19,3,Sofia,19,Ticino,Ticino,Tessin,Tessin,Ticino
3,Ginevra,19,3,Ginevra,19,3,Ginevra,19,Ticino,Ticino,Tessin,Tessin,Ticino
5,Mia,17,5,Mia,17,5,Mia,17,Ticino,Ticino,Tessin,Tessin,Ticino
6,Olivia,15,6,Olivia,15,6,Olivia,15,Ticino,Ticino,Tessin,Tessin,Ticino
6,Sophie,15,6,Sophie,15,6,Sophie,15,Ticino,Ticino,Tessin,Tessin,Ticino
8,Alice,14,8,Alice,14,8,Alice,14,Ticino,Ticino,Tessin,Tessin,Ticino
8,Giulia,14,8,Giulia,14,8,Giulia,14,Ticino,Ticino,Tessin,Tessin,Ticino
10,Camilla,13,10,Camilla,13,10,Camilla,13,Ticino,Ticino,Tessin,Tessin,Ticino
10,Beatrice,13,10,Beatrice,13,10,Beatrice,13,Ticino,Ticino,Tessin,Tessin,Ticino
12,Ambra,12,12,Ambra,12,12,Ambra,12,Ticino,Ticino,Tessin,Tessin,Ticino
13,Emily,11,13,Emily,11,13,Emily,11,Ticino,Ticino,Tessin,Tessin,Ticino
13,Matilde,11,13,Matilde,11,13,Matilde,11,Ticino,Ticino,Tessin,Tessin,Ticino
13,Chloe,11,13,Chloe,11,13,Chloe,11,Ticino,Ticino,Tessin,Tessin,Ticino
13,Arianna,11,13,Arianna,11,13,Arianna,11,Ticino,Ticino,Tessin,Tessin,Ticino
17,Noemi,10,17,Noemi,10,17,Noemi,10,Ticino,Ticino,Tessin,Tessin,Ticino
17,Amélie,10,17,Amélie,10,17,Amélie,10,Ticino,Ticino,Tessin,Tessin,Ticino
19,Anna,9,19,Anna,9,19,Anna,9,Ticino,Ticino,Tessin,Tessin,Ticino
19,Nina,9,19,Nina,9,19,Nina,9,Ticino,Ticino,Tessin,Tessin,Ticino
19,Melissa,9,19,Melissa,9,19,Melissa,9,Ticino,Ticino,Tessin,Tessin,Ticino
19,Céline,9,19,Céline,9,19,Céline,9,Ticino,Ticino,Tessin,Tessin,Ticino
19,Nicole,9,19,Nicole,9,19,Nicole,9,Ticino,Ticino,Tessin,Tessin,Ticino
19,Vittoria,9,19,Vittoria,9,19,Vittoria,9,Ticino,Ticino,Tessin,Tessin,Ticino
19,Ludovica,9,19,Ludovica,9,19,Ludovica,9,Ticino,Ticino,Tessin,Tessin,Ticino
26,Nora,8,26,Nora,8,26,Nora,8,Ticino,Ticino,Tessin,Tessin,Ticino
26,Luna,8,26,Luna,8,26,Luna,8,Ticino,Ticino,Tessin,Tessin,Ticino
26,Chiara,8,26,Chiara,8,26,Chiara,8,Ticino,Ticino,Tessin,Tessin,Ticino
26,Iris,8,26,Iris,8,26,Iris,8,Ticino,Ticino,Tessin,Tessin,Ticino
26,Gaia,8,26,Gaia,8,26,Gaia,8,Ticino,Ticino,Tessin,Tessin,Ticino
26,Eleonora,8,26,Eleonora,8,26,Eleonora,8,Ticino,Ticino,Tessin,Tessin,Ticino
32,Amelia,7,32,Amelia,7,32,Amelia,7,Ticino,Ticino,Tessin,Tessin,Ticino
32,Elisa,7,32,Elisa,7,32,Elisa,7,Ticino,Ticino,Tessin,Tessin,Ticino
32,Sara,7,32,Sara,7,32,Sara,7,Ticino,Ticino,Tessin,Tessin,Ticino
32,Diana,7,32,Diana,7,32,Diana,7,Ticino,Ticino,Tessin,Tessin,Ticino
32,Martina,7,32,Martina,7,32,Martina,7,Ticino,Ticino,Tessin,Tessin,Ticino
32,Azzurra,7,32,Azzurra,7,32,Azzurra,7,Ticino,Ticino,Tessin,Tessin,Ticino
38,Lia,6,38,Lia,6,38,Lia,6,Ticino,Ticino,Tessin,Tessin,Ticino
38,Ella,6,38,Ella,6,38,Ella,6,Ticino,Ticino,Tessin,Tessin,Ticino
38,Victoria,6,38,Victoria,6,38,Victoria,6,Ticino,Ticino,Tessin,Tessin,Ticino
38,Bianca,6,38,Bianca,6,38,Bianca,6,Ticino,Ticino,Tessin,Tessin,Ticino
38,Isabel,6,38,Isabel,6,38,Isabel,6,Ticino,Ticino,Tessin,Tessin,Ticino
38,Cecilia,6,38,Cecilia,6,38,Cecilia,6,Ticino,Ticino,Tessin,Tessin,Ticino
38,Adele,6,38,Adele,6,38,Adele,6,Ticino,Ticino,Tessin,Tessin,Ticino
38,Asia,6,38,Asia,6,38,Asia,6,Ticino,Ticino,Tessin,Tessin,Ticino
46,Elena,5,46,Elena,5,46,Elena,5,Ticino,Ticino,Tessin,Tessin,Ticino
46,Lena,5,46,Lena,5,46,Lena,5,Ticino,Ticino,Tessin,Tessin,Ticino
46,Livia,5,46,Livia,5,46,Livia,5,Ticino,Ticino,Tessin,Tessin,Ticino
46,Alessia,5,46,Alessia,5,46,Alessia,5,Ticino,Ticino,Tessin,Tessin,Ticino
46,Naomi,5,46,Naomi,5,46,Naomi,5,Ticino,Ticino,Tessin,Tessin,Ticino
46,Stella,5,46,Stella,5,46,Stella,5,Ticino,Ticino,Tessin,Tessin,Ticino
46,Gioia,5,46,Gioia,5,46,Gioia,5,Ticino,Ticino,Tessin,Tessin,Ticino
46,Matilda,5,46,Matilda,5,46,Matilda,5,Ticino,Ticino,Tessin,Tessin,Ticino
46,Grace,5,46,Grace,5,46,Grace,5,Ticino,Ticino,Tessin,Tessin,Ticino
46,Celeste,5,46,Celeste,5,46,Celeste,5,Ticino,Ticino,Tessin,Tessin,Ticino
46,Lavinia,5,46,Lavinia,5,46,Lavinia,5,Ticino,Ticino,Tessin,Tessin,Ticino
46,Letizia,5,46,Letizia,5,46,Letizia,5,Ticino,Ticino,Tessin,Tessin,Ticino
46,Agata,5,46,Agata,5,46,Agata,5,Ticino,Ticino,Tessin,Tessin,Ticino
59,Mila,4,59,Mila,4,59,Mila,4,Ticino,Ticino,Tessin,Tessin,Ticino
59,Lara,4,59,Lara,4,59,Lara,4,Ticino,Ticino,Tessin,Tessin,Ticino
59,Leonie,4,59,Leonie,4,59,Leonie,4,Ticino,Ticino,Tessin,Tessin,Ticino
59,Alma,4,59,Alma,4,59,Alma,4,Ticino,Ticino,Tessin,Tessin,Ticino
59,Maria,4,59,Maria,4,59,Maria,4,Ticino,Ticino,Tessin,Tessin,Ticino
59,Ellie,4,59,Ellie,4,59,Ellie,4,Ticino,Ticino,Tessin,Tessin,Ticino
59,Amelie,4,59,Amelie,4,59,Amelie,4,Ticino,Ticino,Tessin,Tessin,Ticino
59,Chloé,4,59,Chloé,4,59,Chloé,4,Ticino,Ticino,Tessin,Tessin,Ticino
59,Elodie,4,59,Elodie,4,59,Elodie,4,Ticino,Ticino,Tessin,Tessin,Ticino
59,Anastasia,4,59,Anastasia,4,59,Anastasia,4,Ticino,Ticino,Tessin,Tessin,Ticino
59,Vera,4,59,Vera,4,59,Vera,4,Ticino,Ticino,Tessin,Tessin,Ticino
59,Soraya,4,59,Soraya,4,59,Soraya,4,Ticino,Ticino,Tessin,Tessin,Ticino
59,Viola,4,59,Viola,4,59,Viola,4,Ticino,Ticino,Tessin,Tessin,Ticino
59,Amanda,4,59,Amanda,4,59,Amanda,4,Ticino,Ticino,Tessin,Tessin,Ticino
59,Serena,4,59,Serena,4,59,Serena,4,Ticino,Ticino,Tessin,Tessin,Ticino
59,Carolina,4,59,Carolina,4,59,Carolina,4,Ticino,Ticino,Tessin,Tessin,Ticino
59,Isabelle,4,59,Isabelle,4,59,Isabelle,4,Ticino,Ticino,Tessin,Tessin,Ticino
59,Giada,4,59,Giada,4,59,Giada,4,Ticino,Ticino,Tessin,Tessin,Ticino
59,Tessa,4,59,Tessa,4,59,Tessa,4,Ticino,Ticino,Tessin,Tessin,Ticino
59,Tea,4,59,Tea,4,59,Tea,4,Ticino,Ticino,Tessin,Tessin,Ticino
59,Carlotta,4,59,Carlotta,4,59,Carlotta,4,Ticino,Ticino,Tessin,Tessin,Ticino
59,Rebecca,4,59,Rebecca,4,59,Rebecca,4,Ticino,Ticino,Tessin,Tessin,Ticino
59,Alessandra,4,59,Alessandra,4,59,Alessandra,4,Ticino,Ticino,Tessin,Tessin,Ticino
59,Luce,4,59,Luce,4,59,Luce,4,Ticino,Ticino,Tessin,Tessin,Ticino
59,Margherita,4,59,Margherita,4,59,Margherita,4,Ticino,Ticino,Tessin,Tessin,Ticino
59,Megan,4,59,Megan,4,59,Megan,4,Ticino,Ticino,Tessin,Tessin,Ticino
