Rang,Prénom,Total,Rank,Vorname,Anzahl,Posto,Nome,Totale,Canton,key_cant,canton,kanton,cantone
1,Sofia,31,1,Sofia,31,1,Sofia,31,Aargau,Aargau,Argovie,Aargau,Argovia
1,Emilia,31,1,Emilia,31,1,Emilia,31,Aargau,Aargau,Argovie,Aargau,Argovia
1,Malea,31,1,Malea,31,1,Malea,31,Aargau,Aargau,Argovie,Aargau,Argovia
4,Emma,29,4,Emma,29,4,Emma,29,Aargau,Aargau,Argovie,Aargau,Argovia
5,Elena,26,5,Elena,26,5,Elena,26,Aargau,Aargau,Argovie,Aargau,Argovia
5,Lara,26,5,Lara,26,5,Lara,26,Aargau,Aargau,Argovie,Aargau,Argovia
7,Mia,25,7,Mia,25,7,Mia,25,Aargau,Aargau,Argovie,Aargau,Argovia
7,Sophia,25,7,Sophia,25,7,Sophia,25,Aargau,Aargau,Argovie,Aargau,Argovia
7,Leonie,25,7,Leonie,25,7,Leonie,25,Aargau,Aargau,Argovie,Aargau,Argovia
7,Mara,25,7,Mara,25,7,Mara,25,Aargau,Aargau,Argovie,Aargau,Argovia
11,Mila,24,11,Mila,24,11,Mila,24,Aargau,Aargau,Argovie,Aargau,Argovia
11,Alina,24,11,Alina,24,11,Alina,24,Aargau,Aargau,Argovie,Aargau,Argovia
13,Lia,23,13,Lia,23,13,Lia,23,Aargau,Aargau,Argovie,Aargau,Argovia
13,Lina,23,13,Lina,23,13,Lina,23,Aargau,Aargau,Argovie,Aargau,Argovia
15,Elina,22,15,Elina,22,15,Elina,22,Aargau,Aargau,Argovie,Aargau,Argovia
15,Aurora,22,15,Aurora,22,15,Aurora,22,Aargau,Aargau,Argovie,Aargau,Argovia
17,Amelia,21,17,Amelia,21,17,Amelia,21,Aargau,Aargau,Argovie,Aargau,Argovia
18,Lea,20,18,Lea,20,18,Lea,20,Aargau,Aargau,Argovie,Aargau,Argovia
18,Chiara,20,18,Chiara,20,18,Chiara,20,Aargau,Aargau,Argovie,Aargau,Argovia
18,Laura,20,18,Laura,20,18,Laura,20,Aargau,Aargau,Argovie,Aargau,Argovia
18,Emily,20,18,Emily,20,18,Emily,20,Aargau,Aargau,Argovie,Aargau,Argovia
18,Luana,20,18,Luana,20,18,Luana,20,Aargau,Aargau,Argovie,Aargau,Argovia
