Rang,Prénom,Total,Rank,Vorname,Anzahl,Posto,Nome,Totale,Canton,key_cant,canton,kanton,cantone
1,Emilia,11,1,Emilia,11,1,Emilia,11,Zug,Zug,Zoug,Zug,Zugo
1,Nina,11,1,Nina,11,1,Nina,11,Zug,Zug,Zoug,Zug,Zugo
3,Mia,8,3,Mia,8,3,Mia,8,Zug,Zug,Zoug,Zug,Zugo
4,Emma,7,4,Emma,7,4,Emma,7,Zug,Zug,Zoug,Zug,Zugo
4,Ella,7,4,Ella,7,4,Ella,7,Zug,Zug,Zoug,Zug,Zugo
6,Lia,6,6,Lia,6,6,Lia,6,Zug,Zug,Zoug,Zug,Zugo
6,Lina,6,6,Lina,6,6,Lina,6,Zug,Zug,Zoug,Zug,Zugo
6,Anna,6,6,Anna,6,6,Anna,6,Zug,Zug,Zoug,Zug,Zugo
6,Sophia,6,6,Sophia,6,6,Sophia,6,Zug,Zug,Zoug,Zug,Zugo
6,Amelia,6,6,Amelia,6,6,Amelia,6,Zug,Zug,Zoug,Zug,Zugo
11,Sofia,5,11,Sofia,5,11,Sofia,5,Zug,Zug,Zoug,Zug,Zugo
11,Olivia,5,11,Olivia,5,11,Olivia,5,Zug,Zug,Zoug,Zug,Zugo
11,Nora,5,11,Nora,5,11,Nora,5,Zug,Zug,Zoug,Zug,Zugo
11,Mila,5,11,Mila,5,11,Mila,5,Zug,Zug,Zoug,Zug,Zugo
11,Yara,5,11,Yara,5,11,Yara,5,Zug,Zug,Zoug,Zug,Zugo
11,Sara,5,11,Sara,5,11,Sara,5,Zug,Zug,Zoug,Zug,Zugo
11,Noemi,5,11,Noemi,5,11,Noemi,5,Zug,Zug,Zoug,Zug,Zugo
11,Fiona,5,11,Fiona,5,11,Fiona,5,Zug,Zug,Zoug,Zug,Zugo
19,Elena,4,19,Elena,4,19,Elena,4,Zug,Zug,Zoug,Zug,Zugo
19,Lena,4,19,Lena,4,19,Lena,4,Zug,Zug,Zoug,Zug,Zugo
19,Lea,4,19,Lea,4,19,Lea,4,Zug,Zug,Zoug,Zug,Zugo
19,Aurora,4,19,Aurora,4,19,Aurora,4,Zug,Zug,Zoug,Zug,Zugo
19,Elin,4,19,Elin,4,19,Elin,4,Zug,Zug,Zoug,Zug,Zugo
19,Luana,4,19,Luana,4,19,Luana,4,Zug,Zug,Zoug,Zug,Zugo
19,Maria,4,19,Maria,4,19,Maria,4,Zug,Zug,Zoug,Zug,Zugo
19,Leana,4,19,Leana,4,19,Leana,4,Zug,Zug,Zoug,Zug,Zugo
19,Zoe,4,19,Zoe,4,19,Zoe,4,Zug,Zug,Zoug,Zug,Zugo
19,Hanna,4,19,Hanna,4,19,Hanna,4,Zug,Zug,Zoug,Zug,Zugo
19,Amélie,4,19,Amélie,4,19,Amélie,4,Zug,Zug,Zoug,Zug,Zugo
19,Alessia,4,19,Alessia,4,19,Alessia,4,Zug,Zug,Zoug,Zug,Zugo
